6	18	2	3	4	6.1	6.2	8	9	•15	16	18.1	24	25	49	50	52	54
IL18R1	7.385	6.452	8.286	7.341	7.91	6.808	3.856	9.34	7.656	6.792	5.948	8.298	6.994	4.536	6.524	7.294	11.39	7.573
IL18RAP	4.157	0	5.953	5.718	6.493	0.09366	3.681	6.411	6.348	4.846	5.116	0	4.358	0	5.923	2.664	8.57	5.581
IL1A	4.436	6.738	6.497	5.166	5.412	4.642	4.508	6.214	3.178	3.657	7.577	7.584	2.893	3.411	2.942	2.969	6.488	3.97
IL1B	5.412	6.095	8.826	8.197	8.724	6.08	4.281	7.562	6.612	6.827	12.17	10.27	6.994	7.029	6.575	8.313	9.389	6.147
IL1F10	0	0	0	2.919	0	3.264	0	5.672	3.717	3.803	3.269	0	0	1.401	1.635	0	6.715	2.411
IL1F5	8.189	6.862	7.289	4.354	3.967	3.264	0	10.16	5.961	4.704	6.388	9.655	2.641	2.96	3.957	0	5.457	2.06
IL1F6	0	0.2619	4.597	2.919	3.641	3.88	0	0	2.308	0	0	2.94	0	0	2.142	0	7.503	3.97
IL1F7	6.959	6.284	0	4.159	0.4709	3.702	0	9.391	6.395	2.183	1.86	8.773	3.107	0	4.233	0	7.083	0
IL1F8	4.774	0	5.579	0	0	0	4.609	7.899	2.942	0	0	0	3.107	0	2.942	0.8986	0	1.594
IL1F9	7.993	5.877	6.158	6.143	5.115	4.181	4.792	8.353	6.348	4.461	6.082	9.28	5.544	2.459	4.282	5.495	7.503	4.824
IL1R1	8.336	4.906	7.199	7.79	9.256	8.323	2.974	9.549	7.864	7.498	7.599	6.11	6.593	6.165	4.547	9.17	7.237	8.584
IL1R2	6.263	5.619	5.953	5.946	7.739	3.88	0.3113	8.374	6.441	5.833	6.164	9.13	3.977	2.731	5.775	6.169	7.828	6.442
IL1RAP	9.139	10.44	10.21	9.65	9.394	9.226	9.34	8.762	7.4	8.98	9.385	11.37	9.08	8.699	8.867	9.534	9.177	10.77
IL1RL1	5.475	0	5.715	4.354	4.35	4.54	0	7.359	4.416	4.273	3.111	0	0	0	0.8469	5.871	5.888	5.041
IL1RL2	3.994	4.906	2.409	1.272	4.902	0	0	6.184	2.942	3.657	1.86	6.11	0	0	1.635	3.934	0	2.693
IL1RN	8.014	4.906	7.199	7.131	9.735	8.537	8.807	9.621	7.173	7.398	10.25	8.773	6.68	4.425	7.392	6.311	9.813	6.302
IL2	2.882	4.349	3.883	4.26	5.115	2.981	3.481	4.872	4.669	2.557	2.212	9.54	5.017	0	2.942	3.621	7.237	4.072
IL20	1.387	6.284	0	4.159	4.652	3.702	1.534	3.61	4.669	0.8873	4.221	10.34	3.741	2.459	3.691	5.235	8.317	2.93
IL20RA	6.093	7.36	0	4.525	3.813	0	0	8.171	4.416	2.854	1.394	8.298	1.949	0	1.635	4.41	6.219	3.741
IL20RB	8.553	7.082	6.158	5.447	5.464	4.039	2.974	10.93	7.291	7.077	6.504	8.298	5.119	3.486	5.668	5.675	4.84	5.23
IL21	0	4.349	6.25	5.001	5.115	2.164	0	6.33	4.416	2.557	0	10.12	5.684	1.92	4.074	3.934	8.385	4.421
IL21R	5.676	4.906	10.09	7.612	6.831	4.43	3.25	8.741	7.606	6.585	5.876	7.584	8.295	3.062	6.291	7.425	7.083	7.348
IL22	1.387	0	0	0	4.106	0.09366	0	0	0	0	0	7.028	0	0	0	0	0	2.693
IL22RA1	6.82	7.793	3.883	6.195	5.564	5.927	3.681	9.183	5.93	5.833	5.197	11.3	4.725	3.814	5.611	4.685	9.138	5.09
IL23A	3.6	4.906	5.261	4.159	3.641	4.181	0	5.672	4.95	0	5.116	2.94	4.658	3.814	6.279	3.786	7.237	4.167
IL23R	3.811	5.306	5.429	5.313	4.652	3.702	1.534	3.188	4.108	3.311	3.872	9.28	3.741	2.459	3.616	5.495	6.911	4.421
IL24	2.683	0	3.883	4.749	4.458	2.164	2.633	4.528	4.32	2.183	5.747	7.985	3.607	0	7.323	3.22	5.457	3.468
IL25	1.835	4.349	0	3.515	2.949	1.472	2.633	2.157	0	1.676	0	7.584	2.337	0	3.616	3.22	7.503	2.693
IL26	3.483	5.619	0	4.159	4.976	2.981	0	4.71	3.38	4.057	2.933	10.12	3.107	3.062	3.169	4.305	7.828	2.93
IL27	1.835	0	2.409	4.051	3.218	2.63	2.633	2.919	4.816	2.183	1.394	7.028	3.741	0	2.942	4.41	7.62	3.31
IL27RA	6.795	5.619	8.527	8.588	8.055	6.645	4.609	9.723	7.75	7.947	7.237	8.298	8.762	6.057	6.803	7.846	11.4	8.804
IL28A	2.683	3.432	3.327	5.313	4.74	3.88	0	3.783	6.167	0	3.111	9.28	3.741	3.158	4.664	0	8.385	4.167
IL28RA	9.719	6.738	6.497	7.209	6.245	9.956	10.28	8.319	6.818	6.702	8.795	9.28	7.767	4.989	6.698	7.21	7.62	8.1
IL29	3.811	3.432	5.072	5.404	5.047	4.911	3.481	6.055	5.993	2.854	4.057	9.28	4.907	3.158	3.365	4.916	7.62	4.881
IL2RA	6.719	5.619	9.42	8.782	8.011	6.315	4.012	7.687	7.044	7.147	6.697	8.963	7.49	5.489	6.545	8.178	9.763	9.322
IL2RB	7.599	8.692	10.07	8.403	8.046	7.439	4.012	11.12	10.12	8.554	7.042	12.01	9.763	5.845	7.945	9.993	10.06	8.833
IL2RG	8.203	8.076	10.89	9.172	7.975	7.305	5.356	11.39	10.12	8.701	7.813	10.85	10.06	4.937	8.474	10.15	8.928	9.571
IL3	0	4.349	2.409	3.515	4.233	3.264	0	3.61	2.659	0	0	6.11	0.571	0	0	0	0	0
IL31	0	0	0	4.942	0	2.981	0	5.211	3.558	0	0	7.985	4.849	0	2.814	4.41	3.741	1.594
IL31RA	4.232	3.432	6.89	5.113	4.902	2.981	1.534	7.04	6.632	5.353	3.541	7.584	5.429	2.122	3.169	5.757	7.503	5.396
IL32	13.48	17.47	13.46	13.99	15.2	14.86	11.77	13.49	13.74	13.13	12.95	20.79	12.86	12.78	11.84	13.45	14.83	13.27
IL33	8.672	9.047	11.67	7.44	9.561	9.302	4.281	9.783	7.501	9.022	6.892	9.952	7.441	5.661	2.342	9	7.376	8.292
IL34	6.333	4.906	6.337	5.113	3.813	5.272	3.856	8.247	6.395	5.445	3.269	0	5.069	3.871	5.336	8.046	7.62	6.075
IL3RA	6.052	0	6.25	5.853	7.247	6.934	4.281	7.17	5.605	5.613	7.02	2.94	6.232	4.031	4.626	5.447	6.911	5.581
IL4R	8.709	9.493	10.65	9.504	10.17	8.564	6.273	10.29	9.451	8.355	8.512	11.59	9.332	6.826	8.559	9.619	7.728	9.283
IL5	0	4.906	3.883	5.001	5.115	2.981	0	4.428	3.859	0.8873	0.7025	6.11	2.893	0	2.673	0	6.488	3.468
IL5RA	2.882	0.2619	0	4.678	5.047	2.164	0.3113	4.428	3.558	0.8873	0.7025	7.584	3.107	0	0.8469	2.969	6.911	3.611
IL6	5.565	6.452	6.707	7.397	9.843	6.405	3.856	3.783	9.515	6.391	9.001	8.555	5.811	7.591	4.547	7.855	7.922	8.227
IL6R	8.411	12.48	9.988	9.175	8.713	7.686	6.95	9.172	8.562	9.468	9.365	13	8.284	6.924	8.755	9.407	10.42	9.479
IL6ST	10.79	11.57	11.38	10.91	11.43	11.48	11.01	11.34	10.99	10.55	9.957	12.91	11.47	11.96	10.66	11.79	15.49	11.37
IL7	4.774	5.306	5.715	5.313	5.828	4.642	0	6.463	5.338	3.494	1.394	0	6.186	0	3.616	4.305	6.488	3.741
IL7R	8.466	7.519	10.28	9.759	10.89	7.031	4.876	9.475	7.685	8.687	8.103	11.07	9.086	5.16	9.101	9.63	8.785	9.119
IL8	9.252	7.273	7.798	11.51	12.56	6.74	7.746	5.327	9.124	8.634	16.07	10.41	9.556	9.261	9.018	11.16	8.785	9.961
IL8RA	3.483	0.2619	0	6.384	7.054	3.5	3.681	4.71	1.842	1.676	5.851	0	2.641	0	5.239	0	6.488	4.072
IL8RB	5.444	0.2619	0	8.112	9.179	4.43	2.186	7.346	3.38	5.035	7.4	7.584	2.641	2.122	7.193	4.986	7.237	6.05
IL9	0	0	0	0	2.949	0	1.534	2.919	1.842	0	1.394	0	0	0	0	2.969	0	3.132
IL9R	0	0	4.597	3.669	0	3.264	2.186	1.54	3.558	0.8873	0	0	3.459	0	2.342	0	6.219	2.93
INSR	8.831	9.936	9.58	9.307	9.588	9.023	8.317	9.718	9.096	9.204	8.722	10.7	9.509	8.548	7.34	10.35	8.734	9.679
IRAK1	10.02	11.32	10.17	8.927	9.499	9.938	9.765	9.384	8.823	8.407	9.078	12.92	8.284	7.686	8.852	9.537	9.763	9.782
IRAK3	6.539	4.349	7.67	7.544	8.611	6.74	3.856	7.107	7.059	5.531	5.994	9.416	5.615	4.031	4.934	7.253	9.421	7.556
IREB2	8.631	10.71	9.274	8.997	8.939	8.609	8.48	9.739	8.819	8.933	8.815	9.76	8.85	8.681	9.14	9.58	0	8.837
IRF1	7.202	8.175	10.03	7.831	6.811	7.192	5.521	9.788	8.891	7.398	7.096	12.74	8.897	5.25	7.85	8.671	8.246	7.511
IRF2	9.192	8.692	10.6	9.534	9.502	9.325	8.708	10.55	10.08	9.514	8.701	10.12	9.796	8.499	9.341	10.43	10.91	9.757
IRF3	7.784	9.756	8.431	8.593	7.984	7.948	7.451	8.254	8.396	8.082	7.721	11.12	7.555	7.365	8.197	8.712	13.72	7.934
IRF4	10.78	12.88	9.764	9.099	5.788	10.18	10.58	8.842	10.81	10.31	10.45	13	10.56	9.296	12.2	10.4	7.237	10.24
IRF5	7.095	5.877	8.451	7.27	7.685	6.543	4.399	8.89	8.287	6.942	4.297	7.985	7.285	5.015	6.204	8.086	10.14	6.854
IRF6	8.715	6.976	3.327	4.678	4.106	6.185	5.965	10.47	7.596	7.443	7.198	7.985	6.255	5.578	3.365	5.397	6.715	7.209
IRF7	9.473	8.758	8.841	7.993	8.47	10.79	10.83	9.683	8.806	8.089	9.674	9.655	9.108	6.759	9.268	9.041	9.908	8.592
IRF8	6.856	7.442	9.074	7.993	7.802	7.05	4.792	9.478	8.464	7.339	5.116	8.963	8.096	5.114	5.938	8.11	9.997	7.658
IRF9	10.58	12.72	11.69	10.76	10.47	10.95	10.59	11.76	11.04	10.35	11	14.74	11.49	9.298	12.29	11.22	14.2	11.05
ITGAE	7.927	8.789	8.733	8.139	8.496	7.958	7.478	9.624	9.346	8.724	8.742	8.773	8.175	7.873	9.022	8.676	7.237	8.774
ITGAL	7.772	5.619	10.31	9.089	8.105	7.366	5.965	11.31	9.969	8.507	6.725	10.12	9.374	5.678	7.787	10.19	11.29	8.969
ITGAM	7.301	7.082	10.68	9.7	10.12	7.866	6.675	9.795	9.187	8.179	7.086	10.65	8.63	6.712	7.658	9.496	10.75	9.08
ITGAV	10.21	13.85	12.84	12.08	12.56	10.71	10.19	10.72	10.58	10.61	10.87	16.13	9.705	10.08	10.02	10.89	15.53	10.88
ITGAX	8.679	10.62	11.4	10.69	11.11	8.339	8.117	11.75	11.25	9.327	9.015	10.85	10.04	7.022	8.817	10.73	9.515	10.54
ITGB2	8.718	9.148	11.92	10.45	10.61	8.7	7.367	11.53	11.3	9.309	8.234	12.37	10.25	7.428	8.423	11.17	12.74	10.35
ITK	7.034	4.906	9.074	7.831	7.104	6.694	4.609	10.84	9.183	7.931	6.405	9.952	8.655	5.015	7.937	9.505	10.69	8.735
Ier3	9.899	6.738	11.33	10.09	11.19	8.909	8.662	9.663	9.003	9.786	12.4	10.2	11.42	9.496	7.566	10.1	11.13	10.35
JAM2	8.427	8.88	7.798	8.301	9.398	9.736	5.03	9.277	8.503	7.409	6.641	11.15	6.593	6.615	4.182	8.622	5.888	9.381
JAM3	8.6	8.88	7.943	9.992	9.848	9.266	6.039	9.736	8.874	9.13	10.31	10.9	9.967	7.016	6.707	10.33	11.02	10.56
KAL1	5.312	6.738	9.148	7.306	7.153	5.611	4.153	8.24	8.28	5.69	5.236	9.13	6.088	6.736	3.06	8.193	9.63	8.344
KDR	6.597	9.512	7.798	7.747	8.691	8.42	5.845	7.963	6.418	7.398	6.868	10.53	6.186	5.451	5.239	7.864	9.453	6.517
KIT	8.382	7.082	6.89	7.941	7.532	9.831	10.47	9.394	8.924	6.27	10.08	0	8.531	7.256	3.895	4.916	3.741	7.427
Klf4	10.92	10.79	11.22	9.564	9.49	9.722	7.757	12.57	12.22	11.25	8.973	14.35	8.718	8.724	8.242	11.46	9.544	11
L1CAM	9.102	11.64	10.63	9.033	10.83	9.591	9.832	8.067	8.248	5.489	13.5	12.53	9.394	5.709	8.338	10.74	9.138	12.36
LAG3	6.77	6.602	9.94	7.926	5.3	7.381	6.003	10.72	10.09	7.923	7.265	9.952	9.286	2.85	8.466	10.05	11.58	9.175
LBP	3.709	6.452	6.771	5.217	9.364	8.016	4.704	6.537	6.14	5.203	4.841	7.985	5.26	5.451	4.282	6.108	6.219	5.863
LCK	7.327	4.906	9.81	8.203	6.79	6.405	5.03	10.99	9.193	7.993	6.317	11.15	9.195	3.158	7.072	9.2	11.01	8.106
LCP2	10.11	10.64	12.46	10.81	11.01	10.25	9.565	12.64	11.65	9.979	11.12	11.5	11.6	10.13	9.72	11.74	11.02	11
LDHA	13.64	12.69	13.28	13.02	13.52	14.63	14.37	12.97	12.38	14.56	15.51	12.4	13.78	13.38	13.45	13.41	10.04	13.8
LEP	0	5.877	0	5.058	4.976	9.188	5.926	0	5.863	0	0	0	0	1.05	0	0	0	2.93
LEPR	8.28	6.095	7.566	7.747	8.063	8.427	4.704	8.44	8.436	8.016	7.339	7.985	6.696	5.645	5.491	8.229	8.928	10.26
LIFR	8.497	7.181	9.171	7.677	8.887	9.378	4.609	8.885	8.062	8.71	4.891	9.416	7.759	6.286	5.264	9.448	9.098	9.296
LILRB3	6.416	6.738	8.78	8.534	8.911	6.08	5.234	7.771	8.743	6.645	6.262	11.15	6.404	5.09	6.462	8.171	10.97	7.436
LIMS1	8.107	6.602	8.796	8.085	8.508	7.779	6.988	7.945	8.354	7.641	8.694	8.773	7.694	7.39	7.256	8.497	5.888	8.211
LMBR1	10.07	10.91	10.3	9.894	10.28	10.31	10	10.79	10.84	10.42	11.47	9.655	10.16	10.54	9.883	11.41	10.32	10.49
LPA	0	0	0	2.319	0	0	0	3.61	2.308	0	0	0	3.459	0	0	0	0	3.31
LRP1	10.9	12.6	11.5	11.51	12.24	11.52	10.12	11.66	11.32	10.19	9.967	13.85	9.65	10.56	9.81	11.43	9.515	11.26
LRRK1	9.509	7.663	10.52	9.156	9.098	8.857	8.117	10	9.131	8.787	8.779	9.655	9.369	6.743	6.652	9.837	10.66	9.666
LRRK2	7.085	12.1	9.756	9.143	7.792	6.851	5.76	8.688	9.534	8.783	7.499	12.61	7.843	6.847	6.837	8.692	12.32	8.692
LTA	2.882	4.906	6.337	5.001	5.179	2.981	0	6.437	5.289	3.803	0.7025	9.952	5.984	1.05	4.33	5.235	0	2.411
LTBP1	8.505	8.076	8.545	8.803	10.15	9.336	5.234	10.26	8.141	8.117	8.039	7.985	7.421	6.388	5.859	8.753	7.083	9.545
LTBR	10.77	12.85	11.85	11.03	11.1	10.87	10.88	10.49	10.16	10.71	10.31	14.79	9.971	10.35	9.599	10.72	13	10.3
LUM	12.77	12.97	13.01	15.3	15.35	12.85	9.523	13.53	14.52	11.75	13.32	16.9	12.03	12.8	7.219	13.7	14.25	12.6
LY6G	0	0	0	0	2.618	0	0	0	0	0	0	9.13	0	1.401	0.8469	0	4.84	0
LY75	7.62	0	9.553	7.234	7.169	5.885	3.481	10.22	8.866	7.561	5.747	7.028	8.484	5.16	6.504	8.692	4.84	8.329
LY96	9.358	10.83	11.78	10.41	10.57	11.27	11.71	10.15	10.4	10.74	9.184	12.94	9.872	9.447	10.06	10.38	12.32	9.713
MADCAM1	0	0	0	0	0	0	0	3.61	0	0	0	0	2.337	0	0	0.8986	0	1.594
MALT1	9.806	7.73	9.81	8.579	9.3	9.89	9.811	10.16	9.364	8.787	9.467	9.859	8.936	8.6	9.288	9.14	9.837	9.024
MAP3K14	8.107	12.42	10.49	9.232	9.131	8.809	7.409	10.13	8.87	8.367	7.075	14.99	8.89	7.452	8.724	9.203	12.59	8.566
MAP3K8	8.357	6.452	9.624	8.923	10.09	7.897	6.988	9.44	8.756	7.509	7.467	6.11	8.306	6.348	7.375	9.457	7.62	9.065
MARCO	7.943	6.738	7.97	11.94	9.666	8.186	5.572	9.453	8.77	8.313	5.449	9.54	7.686	7.212	5.491	8.763	12.58	9.554
MCAM	9.559	11.36	7.798	9.803	9.96	11.36	10.99	7.502	7.777	8.458	10.75	9.76	9.384	10.36	8.138	10.08	10.52	10.36
MET	9.575	7.519	10.68	6.384	9.418	8.652	9.07	7.73	11.57	10.55	11.1	9.28	9.509	12.09	12.53	9.136	7.083	10.1
MICA	7.174	11.08	8.927	7.077	7.852	7.561	7.214	7.74	7.856	7.091	8.135	12.26	7.401	6.673	7.531	8.491	7.728	8.088
MICB	9.427	8.993	9.338	8.807	8.797	10.15	10.05	9.59	9.611	8.074	8.088	11.23	9.151	8.524	9.527	8.983	10.89	8.668
MIEF1	7.977	9.072	7.767	8.33	7.717	8.212	8.2	7.954	7.786	8.288	9.004	9.13	7.644	8.393	8.458	8.717	9.515	8.355
MIF	12.67	16.02	12.15	12.02	12.23	13.16	12.93	11.49	11.87	13.38	14.27	16.85	11.78	12.25	12.94	13.64	10.22	13.56
MITF	10.45	10.9	9.048	10.69	7.842	10.57	10.91	8.557	10.35	11.86	12.6	7.985	11.45	11.75	12.15	10.14	10.31	11.64
MLNR	0	0.2619	4.284	4.816	3.445	3.5	3.481	3.414	4.816	2.854	2.494	0	4.082	3.871	3.691	4.507	4.84	3.741
MMD2	0	0	0	4.051	0	3.5	0	1.54	0	0	2.494	2.94	0	0	2.814	0	0	6.238
MMP1	8.966	0	6.64	6.789	13.66	6.252	8.151	8.736	5.644	6.193	12.66	0	4.589	5.065	4.074	5.871	6.715	6.587
MMP11	5.593	7.854	0	9.04	5.658	5.138	0	8.075	8.481	5.304	5.449	12.35	5.215	6.368	3.957	4.191	11.6	3.31
MMP12	3.6	0.2619	5.953	8.588	9.474	4.181	5.413	7.023	4.744	8.355	9.268	8.555	6.663	4.765	11.23	1.747	8.928	6.897
MMP13	4.157	5.306	0	4.26	10.59	3.88	0	7.709	4.884	3.657	7.127	7.028	3.293	4.536	2.342	0	0	7.388
MMP14	9.809	11.33	10.19	10.6	11.15	9.234	9.443	10.07	10.4	9.674	11.61	11.7	10.24	9.838	10.36	10.26	10.78	10.6
MMP15	7.541	11.26	8.1	9.929	7.901	7.453	4.704	7.186	6.395	6.844	8.955	10.8	6.611	8.335	7.275	5.716	11.23	8.205
MMP19	7.418	7.273	7.858	8.403	9.965	7.907	6.95	8.247	7.457	7.978	7.096	11.27	6.277	5.725	6.462	9.029	12.03	8.513
MMP2	13.77	11.69	11.2	13.43	14.31	12.33	9.387	13.42	12.51	11.11	11.17	14.38	9.136	12.2	10.68	11.46	15.8	11.53
MMP20	3.213	5.306	4.284	2.919	3.813	4.738	0	4.076	3.178	0	0	0	3.107	2.459	1.911	3.435	5.888	0.9021
MMP21	2.452	0	4.284	4.051	0	4.827	0	4.076	1.15	2.183	3.269	0	0	1.684	3.616	0.8986	3.741	0
MMP28	6.625	8.126	5.715	5.447	6.151	7.978	0.3113	8.936	6.853	5.833	5.03	10.75	2.893	3.411	1.911	5.588	7.828	7.116
MMP3	9.072	7.663	7.053	4.678	10.31	4.039	6.075	7.597	4.505	5.035	11.64	9.54	3.293	5.433	0	2.664	7.922	3.31
MMP7	7.248	4.906	5.429	5.646	11.72	5.334	1.534	7.963	6.298	5.613	3.269	8.773	4.907	7.686	3.169	0	5.457	5.138
MMP8	5.047	0	0	3.935	6.518	5.506	5.234	3.188	0	3.1	8.637	0	3.607	0	0	7.98	6.488	6.48
MMP9	6.693	8.437	11.56	10.3	11.66	7.722	7.531	12.16	8.623	11.18	7.931	12.57	9.447	6.118	9.633	8.782	14.9	9.803
MPL	0	5.877	2.409	4.051	4.233	4.039	2.633	3.937	4.32	1.676	3.66	8.963	1.949	2.601	1.911	4.191	5.457	3.741
MR1	6.227	6.095	7.453	7.105	6.748	6.043	2.633	8.116	8.318	5.763	4.841	0	7.965	6.876	5.859	7.4	7.237	7.209
MSR1	10.02	11.18	13.39	11.5	12.13	11.01	10.36	12.39	12.27	9.638	9.521	15.12	10.82	9.267	9.907	12.6	11.95	12.14
MUC4	0	4.349	0	4.159	0.4709	2.981	0	2.919	3.717	0	1.86	2.94	2.641	0	3.06	0	4.84	3.611
MUC5AC	1.835	6.284	5.072	0	2.618	0	2.633	2.587	3.558	2.854	4.79	6.11	0.571	0	2.517	0	5.888	2.693
MYD88	9.194	7.36	10.53	9.852	9.946	10.08	9.674	10.34	9.967	9.423	9.463	8.963	9.612	8.302	9.279	9.946	12.55	9.363
Maff	7.434	8.355	7.767	7.306	7.75	7.918	7.451	6.76	7.291	7.421	8.508	10.34	6.162	6.265	7.726	8.821	10.02	8.292
NAIP	8.538	10.36	10.04	9.03	9.353	8.483	7.337	9.555	9.142	8.158	7.643	9.416	8.824	10.15	8.07	9.26	8.01	8.438
NCAM1	2.176	0	8.196	3.935	3.813	4.991	0	5.149	6.691	7.717	8.362	6.11	0.571	9.444	6.242	7.645	7.503	10.07
NCAM2	5.204	8.175	5.953	7.209	6.871	5.138	4.012	7.751	7.804	4.057	6.535	0	5.468	4.128	6.689	8.961	7.083	10.07
NCAN	0	0	2.409	0	2.187	0	0	2.157	0	0	1.86	0	0	0	1.294	0	0	7.806
NCR1	1.835	0	0	0	0	0	0	0	1.842	0.8873	0	2.94	0	0	0	0	0	0
NDUFS3	11.29	12.3	11.41	11.16	10.94	11.81	12.07	11.3	10.52	11.44	11.94	12.85	11.24	11.54	10.89	11.58	13.55	11.11
NFAT5	8.655	10.67	9.39	8.904	9.751	8.59	8.142	9.83	8.761	8.668	9.237	10.59	9.348	8.767	8.178	9.181	7.503	9.08
NFATC1	6.959	7.793	8.219	7.63	8.47	7.467	4.399	8.999	8.062	7.487	5.606	8.298	7.555	7.959	6.385	8.229	8.785	6.978
NFATC2	8.407	10.91	10.79	9.776	8.696	8.126	6.334	11.29	9.661	8.917	8.224	12.43	9.633	6.951	7.495	9.472	9.214	9.479
NFATC3	10.61	12.29	11.42	10.96	10.83	10.58	9.955	12.96	11.42	10.78	11.02	13.3	11.54	10.75	10.46	11.78	11.68	10.97
NFATC4	5.505	0	0	5.001	6.468	4.642	0	5.951	5.338	4.975	0	2.94	4.358	4.672	5.741	4.305	3.741	4.257
NFKB1	8.427	9.309	9.171	8.318	8.696	7.812	7.367	9.092	8.498	8.199	8.14	6.11	8.594	7.827	8.493	8.882	10.53	8.395
NFKBIA	10.73	11.7	13.15	11.07	11.63	10.61	9.401	12.19	12.79	10.97	11.76	13.87	11.36	9.883	11.7	12.62	15.05	11.99
NFKBIB	7.145	8.126	7.374	7.472	6.965	7.756	7.337	6.697	8.845	6.219	6.792	10.59	6.277	5.56	7.238	7.238	10.75	6.671
NFKBIE	8.18	9.512	10.38	8.381	8.24	7.662	7.642	9.033	8.268	9.403	9.11	10.75	9.324	8.742	8.181	8.521	9.515	8.49
NFKBIZ	9.496	10.31	10.2	10.42	10.62	9.226	8.216	10.46	9.734	10.28	10.67	13.67	11	8.312	10.5	9.943	10.53	11.56
NFYA	10.36	12.96	10.15	10.55	9.958	10.49	10.86	10.15	9.621	10.26	9.497	13.95	10.24	10.1	9.532	9.978	11.05	9.738
NFYB	8.328	10.13	9.349	9.77	9.339	9.123	7.132	9.788	9.67	9.519	9.505	12.45	8.705	8.989	9.274	9.974	11.42	9.33
NFYC	9.125	9.123	9.41	9.463	9.051	9.439	9.48	9.959	9.159	10.07	9.573	9.416	9.255	10.03	9.276	9.622	8.972	9.304
NKIRAS1	7.74	10.34	8.651	9.033	7.802	8.694	8.983	8.44	8.551	8.843	8.666	10.9	7.836	8.681	7.328	9.552	10.98	9.169
NKIRAS2	8.489	9.834	9.469	9.301	9.561	9.046	8.725	9.404	9.011	9.495	8.431	8.963	8.651	9.112	9.218	9.322	9.057	9.245
NKRF	7.778	9.992	7.97	7.712	8.072	7.625	7.779	8.033	7.457	8.436	9.181	9.859	8.175	7.591	8.084	8.005	5.888	8.858
NLRC3	5.088	5.306	7.858	6.738	5.3	3.702	0	9.071	6.652	5.149	3.411	10.75	6.321	0	4.736	6.49	11.54	5.649
NLRC4	4.436	5.306	7.97	7.021	8.521	6.185	4.609	6.608	6.783	5.573	4.368	10.12	6.011	4.305	5.758	7.591	11.71	7.317
NLRP1	9.204	8.851	9.995	8.888	10.04	8.735	6.475	11.64	9.651	8.59	6.83	11.4	8.94	6.348	10.08	9.818	9.484	8.945
NLRP10	6.416	3.432	6.059	4.442	3.445	2.981	2.633	9.067	4.108	1.676	3.77	2.94	3.977	2.122	3.27	0	6.911	3.31
NLRP12	3.994	0	0	6.195	6.119	1.472	0	4.076	4.416	2.854	2.73	8.298	4.271	2.459	4.33	0	7.62	4.072
NLRP13	0	3.432	0	2.65	0	0	0	0	0	0	0	6.11	0	0	0.8469	0	0	0
NLRP2	5.241	5.877	7.887	6.886	5.944	4.911	3.681	9.414	5.605	5.727	4.79	9.655	5.119	4.672	5.552	5.345	10.65	7.03
NLRP3	5.047	5.877	7.828	7.05	6.415	5.843	4.399	7.155	7.646	6.344	6.738	9.76	6.321	4.703	4.965	7.677	10.27	7.175
NLRP4	0	0	0	0	3.218	0	0	3.61	0	0.8873	2.73	0	1.419	0	6.042	0	3.741	0
NLRP6	3.811	0	4.284	4.525	5.241	3.88	0.3113	5.627	5.238	2.854	1.86	7.985	4.516	0	4.464	5.177	0	5.473
NLRP7	3.057	0	3.883	4.354	0	0	0.3113	2.919	3.859	0	0	8.963	1.419	0	3.454	0	6.219	4.421
NLRP8	0	4.349	0	3.342	4.823	2.63	0	4.076	4.218	0	0	2.94	1.419	2.122	1.911	0	0	3.741
NLRP9	2.452	0.2619	0	5.113	4.976	3.88	0	3.414	2.942	0	1.394	7.028	1.419	1.05	4.074	0	7.828	4.421
NOD1	8.933	10.02	9.183	8.695	9.697	9.078	8.224	9.34	9.166	8.463	8.313	10.27	8.38	7.272	9.653	9.057	9.602	8.485
NOD2	7.839	4.349	8.749	7.563	8.154	6.405	5.356	9.845	8.648	6.645	7.188	9.859	8.21	5.334	6.204	8.038	8.172	6.991
NOS1	2.452	0	0	4.442	2.949	0	0	6.021	2.942	3.657	0	6.11	0	2.122	1.294	0	0	4.421
NOS2	2.452	0	3.327	0	0	0	0	3.783	3.38	0	0	0	0	0.584	2.142	2.664	5.888	3.97
NOTCH1	7.993	11	10.35	9.333	9.549	8.57	7.026	10.21	8.924	8.992	7.721	13.61	8.139	7.078	9.711	9.372	10.75	8.724
NOTCH2	11.28	13	11.63	11.7	11.07	11.51	11.5	12.07	11.11	10.78	11.65	13.54	11.6	10.98	10.04	11.71	14.18	11.43
NRCAM	6.948	6.738	10.15	6.116	7.707	6.993	5.845	7.359	9.288	4.777	5.948	8.555	8.199	9.848	5.611	9.42	7.922	10.83
NRP1	10.49	10.74	11.88	11.71	12.88	11.76	9.074	11.47	10.49	10.72	9.499	13.32	9.785	9.346	8.834	11.4	14.78	10.5
NRP2	10.82	12.51	12.55	12.24	11.48	10.81	10.53	10.4	11.08	11.78	10.94	14.05	11.46	11.53	11.61	11.81	13.77	11.61
OGDHL	2.683	0.2619	0	3.935	2.618	4.181	0	3.783	3.178	0	3.66	7.584	1.419	3.158	1.635	1.747	6.911	7.493
OGFR	9.401	11.22	10.56	9.664	9.415	9.882	9.74	10.44	9.766	10.97	10.34	13.35	9.831	8.753	9.812	10.02	9.861	9.752
