148-6-5-14_S9	422-092815	208-3-11-15_S13	39-3-31-14_S15	42-10-17-14_S3	62-10-2-13_S6	MGH42_101714.bam	MGH208_031115-2.bam	MGH39_033114.bam	MGH208_031115-1.bam	MGH42_101714_1.bam
PPAT	14.2808710199465	29.6029590542624	19.3641248684641	17.7891482767145	26.6664936107767	23.7981776676036	26.1846445247868	43.4364575071793	28.8084224523298	32.6959046072754	27.6203202830852
PPCDC	3.34693941066659	18.1446933379786	8.08740546776425	2.36197645915149	3.40011283372732	10.4050545524349	15.4136825048351	23.4028524831033	12.0101837627176	27.8508528307634	13.5112832871132
PPCS	23.8509993480914	79.2862819548929	43.1728408203101	317.868068927333	23.3356974335132	38.2205908974443	32.6651065467964	96.6687774216758	336.140133975272	76.1505627705997	41.2726816450514
PPDPF	20.5794776456287	41.7843367236799	13.2667585038949	17.8992772519649	12.0725234210412	4.35758694691383	47.4070065836008	47.0515275942044	67.5712837293586	55.3931159545995	38.2003675374996
PPEF1	2.92961521301957	3.89948600762672	0.467647543598687	0.187093681763514	0.0990507044362842	6.22101440191441	0.276408841195018	1.333861007273	0.0892630659565334	0.920884943948959	0.351438074242749
PPFIA1	10.9565592642014	23.9798536683204	14.5307882972952	44.6511924894706	32.8777713098602	15.6913050121286	29.9308776497698	21.1204871612745	35.8593313382662	25.8701962036403	32.3445664774217
PPFIA2	1.19144580000591	0.246999447329655	0.490154868532131	0.132683240926747	0.264089727540033	0.339134504848464	0.20160913308477	0.103013094300001	0.0976610368151446	0.92692101995153	0.159580985204091
PPFIA3	1.35935314428702	5.90602160941369	6.55915959654753	1.22451172053939	2.13258542555641	0.335337465427637	4.99575771239062	22.1986310381176	2.43350347141978	27.1137319626326	1.50382168742993
PPFIA4	0.988197880404034	1.89178777130183	1.7511185578603	3.51932093230935	0.784433638507928	1.17616776563926	2.75978291759549	8.92118953875951	13.7687524264178	11.4462208028152	2.74356112391928
PPFIBP1	19.9193645739162	139.722819440526	37.0208727179761	31.2274715343285	180.754560367169	54.6972515402708	136.748285509062	43.1648288510483	34.7491859817905	50.1243347915922	51.603803621032
PPFIBP2	24.8929329323145	14.8443813413349	6.26357806896936	7.36683396376395	15.1194719407866	14.1415416413433	28.5228392372907	13.9715086867408	9.64471295780954	19.2453858286008	28.8846836525808
PPHLN1	9.53602122857064	14.2238461312801	7.49887333230282	33.9701558087361	12.854115766517	12.441034055035	13.726622924916	11.5661597065878	18.3205989305567	8.33590097207493	13.6797085205219
PPIA	37.3785924399561	720.550514591625	72.6507911610587	139.343537624111	339.424671460329	130.940904503881	985.152047660318	992.252006921048	1078.30135119224	787.33271262239	1808.50727663427
PPIB	295.493780755942	478.460992613476	87.4785229405941	246.091111716839	152.596876129143	156.170360026681	470.072791509588	152.174772234735	528.859643399105	134.402533542767	663.330141141787
PPIC	36.5362156153905	73.3902649126553	13.6355278890956	3.22953159836309	4.7648401367026	10.7621257585989	17.6003311070033	35.0945109271004	5.61451018482604	50.1992860009515	22.4840410200006
PPID	96.9053301269479	48.7476375236728	74.39108984627	144.712767630468	44.9970636615573	74.2646250167979	38.4959519725169	73.4998986469847	106.498534447255	63.8860184399794	17.9419398033677
PPIE	7.9747636367569	26.7682831819936	4.75752242422989	4.96311010983649	4.96348746674728	2.84340251517388	16.0133689583747	35.0115672908878	20.7849584770961	43.5584395827997	7.12811561962617
PPIF	14.1838865590084	147.460257953018	47.0657892813738	33.3454080058121	14.9806173673235	24.5270351258496	121.410244586615	223.595804972296	159.269284447317	222.299037306698	63.7765832029434
PPIG	39.1439064508863	48.972164353463	40.020977216758	50.3787705942272	18.0209702209665	39.9924487379776	25.118704254046	40.1547692653683	46.6784138421788	44.5833749588844	25.7510723141679
PPIH	30.9873181424093	37.9076788165385	21.7524589683994	178.126609491937	9.9897551560004	21.4786226214377	33.3779600532189	77.0118262387229	328.149764679935	50.123142206896	49.1809866354593
PPIL1	109.115958650128	153.534624172232	59.0171558742881	126.035898920359	31.384753756259	25.2012695985793	42.633866251092	119.805294323601	99.2935925884978	78.9503241635357	82.3619602837884
PPIL2	5.18275206702507	19.5763976421084	4.03239779617161	5.52866150621407	8.3941707939271	3.33866601435659	29.854703014022	22.9476287315544	11.7385154512526	33.3915070067559	12.249830316369
PPIL3	11.3248628596069	25.1473154649116	7.078961149509	17.7883196693344	9.26201899956478	10.3035023271875	9.26038000398916	28.9746057043332	17.7415922530232	21.8390022781583	14.7085229985955
PPIL4	57.3710842917205	14.3850002576202	75.4971656851796	52.187572595743	71.5020634330569	78.4495878730109	31.8969870132066	21.2407176384734	25.4817315294876	18.5533730349339	52.2064960220593
PPIL6	0.246238033861453	0.351920273710709	0.358493340144923	1.17837827778217	0.896777288322772	0	0.568752996366403	0.376712653746195	0.979585380518483	0.410553011250696	0.649298502993481
PPIP5K1	6.71968155026102	5.00339209081756	3.2392353772477	5.26516719208055	2.98058952429359	2.71522464829223	4.38057840072104	9.1548544206224	7.90331650808217	14.2741725148445	3.27417332540491
PPIP5K2	30.1351158143613	13.4462754444794	21.2431204813767	85.1553400669178	18.7446961193071	31.2281542836523	12.8366593844286	27.5728816431231	39.0768802386748	27.8230781051366	16.1426938149777
PPL	9.17538532124798	1.63499573170374	2.02541632643239	1.18608254445914	1.12364017994532	1.15988154385296	4.53162581090498	10.2727915877602	2.2466843515301	7.42120728563737	1.84769954138571
PPM1A	25.4702870569327	7.23360691827776	17.6205405070693	37.8902765653906	38.736014467652	20.8584299026799	22.6441405199861	13.9512756643445	13.7140720428966	12.8662026078791	25.1883078055356
PPM1B	31.788385772687	20.0949672006645	17.1023260725722	17.6046796349032	50.8446674255678	37.7561609375525	43.2918773676633	23.7302193466709	25.0838065549181	21.5607051330979	48.9237621008462
PPM1D	3.00585536839135	12.3741216291567	10.2360461476785	12.8614631983127	24.4324099651015	7.70937106374025	21.5799330586962	17.6658949475443	12.4902320158893	12.0228335471167	20.1690802915645
PPM1E	2.01788243868782	0.36223295572421	2.4187622930389	0.581513947460031	0.51497707495854	0.65655932599266	0.304906120228479	2.04262136527282	0.433250116068943	2.27545160081747	0.211594511701434
PPM1F	75.3774679221365	59.9564598266252	20.9208450720443	6.197286723736	27.0592528091613	16.3359214076456	83.3002815886224	67.0938387221747	34.8353025418674	89.3321791811398	75.6546668207972
PPM1G	92.3513690338136	188.36928408459	72.6306628935002	88.6338419510086	161.786104069793	112.108158927552	253.001603219285	208.340730645678	175.68585219414	206.119303096541	184.926581317096
PPM1H	2.98068638802146	11.4654605116185	7.2109760593885	16.7254473318954	19.2228910572934	62.5022228752704	26.5079194425649	8.5291358545811	25.7436191497534	7.26660522087144	42.7937618321751
PPM1J	0.864088281706824	7.0553482716144	1.09897537662726	0.344543206312134	0.229087473130815	3.42750487886953	0.927027795701618	4.34196607332013	1.12264873990866	5.25043298610899	0.556671598190039
PPM1K	18.8535906568502	6.61062789730252	9.60425468933092	12.0935019182705	119.55241708323	5.64391690609	46.0094045424748	10.2981707863811	10.7964875755303	14.3666985110276	16.1311047907739
PPM1L	6.9834445791091	0.960093173909798	11.5037637889867	4.4562965590539	1.99642180739038	12.7593295218747	3.56895603003122	11.304677167128	8.13815164547472	11.8758496048547	0.72781309253708
PPM1M	9.8143332801335	48.6672984381289	8.99051933784613	11.6718396400109	5.06641495575206	5.7806877486935	18.169035637217	25.7394392622936	49.0784686982368	50.801657010516	6.8007581220776
PPM1N	1.92273274725001	3.27906167773381	2.64545215485328	0.471978912721048	0.416456641252615	0.597854321812833	2.94412667015728	19.1338283182358	1.65134075653503	23.4633608785864	3.49778458103922
PPME1	2.29738154710145	2.73205278577907	2.97968014942009	4.65822656964086	4.70435168542938	4.13899594902051	4.37690588361782	2.00702543314942	4.14721878070606	1.77869808232915	3.40394665797455
PPOX	0	0.0832871394548365	0	0	0	0	0.149559790360246	0.254727494271311	0	0.224223332927269	0
PPP1CA	52.3149474425443	451.781380332665	35.2815801138627	92.5381082854278	51.9655486871461	42.2398161122485	248.725855066591	234.120588239303	385.209381705618	217.566325313129	93.4709271763407
PPP1CB	220.203210263535	167.239178478425	370.187170850282	413.478067468554	110.92228855403	352.622675446212	113.601953946956	182.74568200256	145.654651250259	122.929613645401	142.349520856484
PPP1CC	57.4939463368396	78.5854183567638	50.4039057911706	68.1241454632027	29.0482522987168	107.172287286597	68.3369449420225	124.94833767697	173.149946488455	90.7691017944044	64.6461968085289
PPP1R10	0	11.1471532234192	0	0	0	0	6.76319887931792	6.21306347744731	6.52429134304675	7.90281356059582	4.65343301152741
PPP1R11	0	40.989333334849	0.13441843810063	0	0.878757892421255	3.52334323834555	12.8673907662663	21.2428837907538	21.5808354763078	19.3460360710294	9.35012991288283
PPP1R12A	18.8362851990493	19.0044904467148	40.6151556374294	56.5790030764035	68.9883631277271	53.2415324938877	28.1488758272548	17.874022648077	39.026586816839	25.5705350341738	36.6754431422888
PPP1R12B	5.88842213032406	15.6147965500429	8.66115013233456	6.77710300639343	15.3107525127833	3.56819506104607	19.5169552491572	8.89067210189664	6.00213338342802	33.54156159321	15.1921854960635
PPP1R12C	11.6187576891436	71.4607281339413	12.4119010776692	10.9696363651751	17.7520737965248	31.4849028703639	117.399002812353	120.593811795775	125.444401869384	182.714116657539	90.090951234104
PPP1R13B	1.75753021849562	1.19239867660019	0.848806483763213	0.365656323001842	2.01374694488201	0.618533148645678	5.27271898778384	3.71524094500827	2.23001598035662	5.40374026665194	3.39482273323528
PPP1R13L	1.69179024325866	5.90177575559872	1.54312217415071	0.14920423651935	0.310899472498189	0.130420103804994	2.21137175618338	16.6999329283902	1.29353144701924	20.559261244792	0.558813885000013
PPP1R14A	0.238429707999542	4.5582912789469	1.09684261646474	0	0.254133448454346	0.177678604927674	7.5032672290591	7.4062589731618	1.81732058929816	25.9069342310742	2.81202267356226
PPP1R14B	8.52213674709344	584.805734315774	24.3405193871954	28.1708759183966	12.0498893591024	37.5361399069038	231.020752280383	256.362274153819	291.781731870655	223.647502067228	161.774940494072
PPP1R15A	165.535409498897	294.306382094362	108.089692474896	116.834351440548	67.1546837152683	47.6809415604242	169.130121436241	255.308024209272	298.78014843543	298.976316024173	102.530430149637
PPP1R15B	38.6993651140724	46.7374193821055	30.3566691535803	47.5103867830855	30.3582939266068	20.0323176862009	37.0429394065163	38.4647927464001	37.7212812655136	38.5369586384753	16.432415578859
PPP1R16A	0.676285916223552	18.8340519514135	1.02379190682691	1.83638289516587	1.58896641044751	4.24233699593269	13.9363990378617	24.8286814413969	28.4159239078831	23.8369495301923	6.75991123706566
PPP1R16B	0.914293285456969	6.21803410616254	5.27035089986858	0.505593613754042	0.868266550780816	1.95224184526141	4.14734648619943	5.07136325627665	1.38054839401011	16.0280892143816	1.35128722970316
PPP1R2	40.2282641183695	55.937411991589	44.0524018833146	25.3491498785177	19.4106861153123	52.2622724020453	27.1419207418516	56.3012011657281	25.6279291266332	38.8743148451242	18.6898990279173
PPP1R3B	4.75096165554675	9.74219416872903	13.3672306531666	16.4475612166207	1.48803884350858	12.7210399082163	3.52155645922021	11.2604804830678	12.8325402853665	19.6877801889562	0.425701302149786
PPP1R3C	39.1973250669204	36.1763107929212	3.98900232037298	37.8609163689472	14.7088611456919	102.182400212656	18.257707433195	6.73897661130799	52.7644035796885	12.096565811103	10.6525239315175
PPP1R3E	0.769162487445538	1.74704954545786	0.53214689636129	0.424805840208877	1.43094881978359	3.31742567568742	9.41159819431648	2.77242574459403	5.87802248382994	5.14707152104913	10.4241378859408
PPP1R3F	2.11483123935878	3.15329378623811	0.810734062679568	0.970826866857413	1.15595936658616	0.969833363647151	4.34376681752169	2.11377829841447	5.11008957782848	3.44995304591035	3.53880306286791
PPP1R3G	0	1.11015955083352	0.303424120141723	0.249980507209898	0.22692710827384	0.090714820632871	1.91685367466608	1.17531001890468	1.63422841708907	2.37566579049078	0.550005798157821
PPP1R7	12.081520041213	20.4788164248187	5.90132904138589	11.8144129737693	5.0314244906695	7.67480292196777	19.639682252481	19.8490003914884	21.324367761291	20.300207949651	22.4181138689316
PPP1R8	33.9889475609998	75.127038997693	21.3419973864879	25.6987711643794	17.1870318736163	16.2044276832386	33.400561807425	79.7769937858236	44.0028044050945	60.2946920772751	36.0971619210465
PPP1R9A	4.08901326668877	3.42612575445395	2.64737826720342	14.1572480164091	11.5930699182345	3.09441764708189	6.36666145631187	0.10736218934523	4.88564035744678	0.541830604113626	5.23449087144157
PPP1R9B	8.27620246550064	28.4541969939672	18.5392639240129	7.56517851691233	7.83787308451347	11.6179812294219	27.3843386896558	31.2240019723144	33.8381424180696	35.5647874249906	15.100372776393
PPP2CA	56.9641776213107	109.263675381288	88.1779136154713	87.5858734195426	180.781310513524	104.801458613223	138.962632648372	97.966968721066	136.868928502911	71.0275777237813	161.921961485508
PPP2CB	5.52376748359606	97.0888758763625	13.8764247140615	25.860129700199	8.59427974992014	20.772965379448	59.6190941246749	49.9105476161568	91.3716067659264	44.6406312916064	65.554483069582
PPP2R1A	18.1883681982389	281.800089459057	17.4081914069968	21.8321851158963	39.5183485121328	59.1100962673033	257.395658238695	234.339076362413	271.453262825396	223.930942384569	255.612022632221
PPP2R1B	6.99283779477924	20.6621205629456	7.24669804418522	10.3692018327002	13.9211744567353	6.60171237047689	12.9477188954789	11.6034445783939	18.5422816896205	17.0062403701747	11.0418299308768
PPP2R2A	19.3892425486494	57.0744089697792	26.9025834327791	63.0326618003186	35.1655998596484	39.7436035143201	30.6274479402187	38.4173977844385	50.1604001976963	37.3699602376165	24.5732016260778
PPP2R2B	0.95273176424283	2.68922788726648	0.620199979931863	0.0733477709713168	4.89389247717907	5.28731928388479	8.70001136192416	0.29374295004855	0.148523466866382	0.536286290955254	11.3180395755429
PPP2R2D	9.66751713816314	7.32017416431751	8.38842082367137	2.56293326376811	7.69682414056772	6.689940130553	12.5239107761505	18.0031143472808	9.04988226623295	21.0520166658883	10.2234603977349
PPP2R3A	21.2722341814296	7.72574975880541	32.9653747980726	64.3805223067195	8.06936376489356	54.9242459848159	6.44374953953908	14.6746219136705	27.5355453927005	11.0198474319195	4.49577633879355
PPP2R3C	21.250126643859	12.9017422209517	8.38451051417627	18.8153997472156	12.9456911071263	26.0127321751083	22.0649680317457	25.4222038794048	20.9577306724692	18.0896554307544	37.473705271616
PPP2R4	9.723420606622	311.273424348472	9.67421141713603	8.7834751535951	39.1049904408204	19.4521280757222	155.081476955844	134.857663654232	71.2267999393385	168.543977073612	119.442160369375
PPP2R5A	25.0141569392168	151.751839881795	79.2229302824525	23.4588927297547	55.100235826592	29.63540412399	129.493175769867	132.568389218956	39.4727967834172	90.5283342918403	172.508784848388
PPP2R5B	6.57964772606093	62.7898851598425	3.89043633164316	9.22678634519638	12.5285317180589	12.259047093979	48.9076476901361	18.1369385804418	59.7532905772129	31.9300029173321	25.2986256764815
PPP2R5C	25.0431650406082	26.2733591639248	41.3719785296177	37.3150237135517	33.0303694939554	35.6927498434093	70.1101844884278	41.3896134225237	37.3070417669675	39.9104664063823	82.3770346327883
PPP2R5D	28.778067454845	93.4314048753194	41.1119076445596	23.7211285665262	65.140576710449	49.8045837512989	113.335268013217	93.5325450434171	92.373579499212	102.903974123527	45.3130384909406
PPP2R5E	31.2079902704461	16.1628515708744	13.8805800620966	63.4938696779784	30.4925808866757	52.920287796594	26.0083769965759	16.2101308008317	38.5872023616354	12.7776803985055	27.8313468232814
PPP3CA	58.1968691857353	13.536699620034	77.5396699508057	27.1040085286965	85.8589720568634	51.6984780577403	47.9061214762799	51.2192087065822	7.37312924800965	37.4081332148889	64.7078797379126
PPP3CB	15.6609477133636	22.8182281655479	20.8820717240822	23.2542852147742	7.91797842309132	15.7482236432372	14.5726939693322	65.3835226361076	26.1879756920833	59.5457027205983	19.16465043813
PPP3CC	15.4189964409761	13.433584684291	14.7651640718532	21.4837425752019	8.16571997679514	16.8817858714258	9.18697753299842	11.3753397322723	16.4358689436694	13.4634898674691	11.7080664705195
PPP3R1	38.8321826418956	109.73893618288	72.2657125519363	49.7880020028348	49.221209119415	72.9363247697997	130.401909928694	118.905962683217	90.1968073320902	92.2576081844862	79.8198830976399
PPP4C	9.7485186862947	229.59584674516	6.41790818929231	12.7658821900576	6.14111652823847	8.46345239202893	144.675037555089	107.120663916999	148.362649232943	109.696553695061	97.6437515831601
PPP4R1	28.3343042554668	37.2878650351878	30.5178384105042	51.5957218541127	21.7445132854907	76.8626610656753	29.8111156796005	36.0925229803924	74.8204627996573	38.2944147537174	31.4430584438353
PPP4R1L	0	0	0	0	0	0	0	0	0	0	0
PPP4R2	53.1529319456337	55.8477219974653	102.722598824667	125.527185452808	213.674082945835	93.5552774383269	359.892860931545	270.551812125406	165.344052392059	182.884588434567	557.384354636573
PPP5C	8.8433005465592	57.6158542368925	11.4383975222276	11.5036339356084	22.0527619897509	26.9519616351876	88.3338427827284	103.363935332971	78.8547141401835	95.4625429946516	31.6844647196732
PPP6C	23.4160987079256	69.8785024535769	16.5266357054251	20.633915190201	29.2729265252456	36.0217860766931	68.9446610648102	62.1219306928883	37.0982770963129	51.4678643693392	69.4695809166418
PPP6R2	14.3367605390349	21.139356126876	8.58586572180257	9.92429605954611	11.9584732945943	14.6452471235291	32.8365521869826	33.9730854170057	17.9199330501469	42.6428328791958	21.2633608071609
PPP6R3	40.6837685055492	58.9497939723269	23.3419567371124	73.5575039876775	42.3824525594845	39.4013837132716	57.161714870028	35.5751623384943	51.4989361588949	38.4849719120747	70.5003867018661
PPRC1	10.465199243604	18.528034165438	17.0527827019248	12.3066568625384	15.3998859301989	17.2344592302612	29.8598841732527	45.2364567103607	22.4868126146842	53.9570895187161	34.1235969686469
PPT1	139.55889354592	427.590274593513	99.0964868591265	102.993976305526	55.1214554868677	212.016648900351	148.658295364432	439.046808940232	405.676143374126	316.602424097903	189.643483553888
PPT2	0	4.19092488674612	0	0	0	0	1.89703794699527	19.5256127322962	7.65405152299244	21.4730072754282	1.08618737942662
PPTC7	10.7789492675818	19.8753864865847	9.32016870563637	23.6912920554374	25.5836397267784	44.0252980445028	27.6370676060222	14.5623854313567	36.880376785962	14.8574139353855	21.0609561773778
PPWD1	17.6866269646217	9.42973388054012	32.9210995733258	8.88175151399446	17.2615605054708	31.0032816487948	24.3188062637055	36.1524408001717	10.2967844209693	41.4105517885471	23.9594575371657
PQBP1	1.38434000981448	10.139601526764	1.90109086030973	2.43166452329325	0.956988232060999	2.64075571033129	16.3665736793609	12.8051922220985	27.8474370791763	12.2685639306748	18.9912727529801
PQLC1	5.94318507020667	47.0598140602246	7.86740270753709	10.9505854560815	7.42653283336408	78.3711707281475	34.784264136597	57.7761664528498	75.4950606531498	67.2877808380558	22.9384320152506
PQLC2	5.12533022472566	47.5220665676409	4.76020699040125	18.0375454251559	3.44845245900119	7.2856050025934	21.6576851702227	47.7124970467232	101.433471636615	47.6457243061139	8.8691225545909
PQLC3	15.5992174979981	49.6280242844089	14.4676321380699	15.4369302415889	14.6013311482859	30.2778992555722	25.6636366156436	42.6290979064339	23.223991014112	38.6164253144555	17.7507261169853
PRAF2	1.40702366618834	91.3956784871079	2.19204078690487	0.990406173243209	2.48572755072055	0.836123972567062	81.7558968869263	80.5064984617278	99.5484758142356	83.1328357130342	71.0984973166894
PRAM1	0.167835603377776	4.0776918059995	0.386045102955821	0.214628176191872	0.0894448955578387	0.0625358226446657	0.540174375773859	3.52672454298188	0.348886242019384	6.41874235931364	0.384438169457565
PRAME	7.80725325601147	493.11163865932	434.81807212	109.348903136712	293.083430935674	336.047206233161	821.315812460992	1125.43620012483	460.883566833881	1183.09699052941	912.039850492718
PRC1	5.75606975394053	32.0272703885779	30.6345518163983	22.1349333985477	17.7419184917883	8.4630521537336	48.6606193986898	69.8906078714493	52.4976004491672	55.3222276564426	31.2955845011473
PRCC	1.8499209866418	52.0911397821877	3.54143930328008	4.69832983420579	7.49377508235831	8.76562390082842	32.0139401773188	28.0614923316463	37.9820003163313	26.5602889320771	15.3692469186669
PRCD	0	0.519430098841144	0	0.108608339425611	0	0.157650468673633	0	0.056737076950626	0.322735772486665	0	0
PRCP	18.319123666489	48.9985457627052	13.6684607783365	25.7523877658792	33.9686896859509	22.2184650755984	54.931974679892	28.0472673374174	25.44494852173	18.3211846514376	36.3692007780483
PRDM1	3.78897756527197	6.50300623427083	10.1635909970138	2.14259221416969	4.31037022141584	3.10425680498073	3.30124326753924	6.0002554960692	2.91188141777666	10.7850344742409	3.57188242636705
PRDM10	5.61646431839617	4.49770756122086	4.72127559566465	10.6412563246405	8.64089178806257	7.71452425796188	6.36031578145494	5.3819968869021	5.20344400386369	7.04317125653273	9.65834804476822
PRDM11	1.0696558238457	1.65910072114166	0.531586049648234	1.92518151899106	3.19016638363194	1.40731845471957	4.42045944896487	1.47482864470993	3.49648713543425	1.82778955313459	3.11659299761943
PRDM15	1.62734840827684	4.75160553494289	4.74122468604267	3.17667856004924	1.45274742531601	3.42155888863551	3.8878011482008	6.62163167199486	4.51654165056649	9.12987481296737	4.23064639177106
PRDM16	0.0213059041130026	0.865566837965933	0.171522842797849	0.0272459910165769	0.0908367154429493	0.15877230028434	0.198098273810685	0.181675496057233	0.0738156532266413	1.15751233606802	0.0123469663905782
PRDM2	8.31253838075813	16.6963154766638	16.6964901667083	7.026231041287	13.5942145463868	19.3883297997847	23.6106588462922	24.1965036205674	13.9048226933543	30.5211694658893	14.8031144403578
PRDM4	20.4641168341459	16.9918657233912	22.1844044315418	22.520071452845	9.55503773446274	52.2345497692372	18.5231884011495	26.0922183025184	49.3810019712198	30.3064792158413	18.9006505785188
PRDM5	2.52474903896513	1.85245190861645	1.1713496126897	10.572766904067	9.3802230573982	0.97828106619473	5.41172274796725	2.60025019000728	7.50368792062121	3.79616580673193	5.33503743419091
PRDM6	0.0415393678767788	0.195498379399096	0.208786673500882	0	0.26784211678747	0.223249181298579	0.746000292048958	1.5695326216213	0.977820270946915	1.97368248406985	0.616644894316614
PRDM8	0.976938281071989	1.61347415156702	0.494066377721891	0.127899700633323	0.13542472760714	0.364522905839297	0.566870153626008	1.20685357226142	0.12204281091527	4.78442081685242	0.0817902451264337
PRDX1	610.388568998968	898.654650615974	95.2718125436307	322.543438906065	30.432883114327	351.208983917933	71.6534333042196	103.289367056227	400.896898411152	108.750633168368	105.25264503199
PRDX2	3.18521047190568	175.61428417257	20.6763617328024	1.86839555383381	0.347356351010653	9.88468323200878	11.0985827763166	348.400053405685	18.1679837073801	235.49943270357	6.52482388887843
PRDX3	44.9009542027975	120.011059166403	75.4928445643152	99.828043829342	59.1547703300277	47.6427672225311	164.807841177813	281.877680369331	106.050777326406	160.730576188588	244.976852787209
PRDX4	60.7326186906254	18.3819563226749	54.4434927961322	106.412986074518	33.1959597918609	33.6202771670079	14.782164128801	41.5537949571794	50.7498524479113	23.8113259650199	18.5770109036224
PRDX5	147.172111308785	891.146153517987	97.5584919416769	168.076361399319	197.824617677829	129.932209497895	1034.32456389603	616.512676305094	700.103307108624	493.003689920694	1559.10986884842
PRDX6	112.464576464362	911.703044969858	185.311856395274	148.593898962499	373.907718111356	331.099274401971	437.794364893606	487.254765055325	325.540163305404	406.9709715794	554.135285202083
PREB	13.6124985792415	152.293619911818	22.649350453361	21.9159985885291	28.7685227126732	25.479968394715	108.667025839352	120.985537137013	81.4081010045429	143.589059047627	126.651616537238
PRELID1	16.1561357451375	342.051223124124	12.7844120479432	22.4243077523921	10.9492329742128	10.6034126258056	181.537382125291	428.643288936914	288.550124678562	288.72596439105	93.4369574826707
PRELID2	2.76059106643652	5.68051985407845	3.78697084342543	5.01007710283764	8.86029461538752	8.03294797334429	5.72801954755696	5.99161137583209	7.34851353763728	4.33953466133906	3.7077023081995
PRELP	7.27391359498487	26.242601722799	1.82167477569517	0.318682272354382	12.566486908433	0.540440386336564	74.781038328641	8.72741373021075	8.68767891469362	33.6785987922091	30.8313543300905
PREP	26.2271863202493	27.0291545314149	13.7365024213829	8.18544789550242	48.9725935855904	13.828184949381	80.5941710734551	51.1873737188783	26.2159860939626	44.1012982673651	86.8925601504208
PREPL	31.8877943302348	27.8679129361479	19.5196540189247	18.3326851440507	38.191903269039	43.191913259103	40.5786299341993	32.6220913307581	32.9385667068975	27.3146589970354	45.6142801147953
PREX1	35.4965689024345	32.2765685712394	14.1031288208443	4.29707690905128	2.20211953384027	15.8894093101722	6.06738048374089	16.4525789728643	5.87817287567981	31.2387826468588	5.06839291306818
PREX2	1.66343399693251	0.32630847743882	2.8121428227028	0.927537796019136	1.63494604567007	3.76002885396112	0.170903932760879	0.478203590643251	0.118267426067983	1.09809832065114	0.109311828255993
PRF1	2.1742256179138	24.2643965621448	3.63753060652737	1.13355171224012	1.15352127364442	1.86033342289208	6.08956532307162	6.12462991916801	6.00138427163578	21.9320528162355	3.77045506483563
PRG2	0.961102461665254	7.56026918332648	3.03966932840277	2.15085126502475	0.128050466608287	0.537162543671664	0.773320606349802	17.5614064760208	5.99364054999494	19.4088681383276	1.16472263426792
PRG4	0.350806359989479	1.05471819737039	3.81692320992028	0.257287857608291	0.155707046048454	0	0.552408228250402	0.649635608908698	0.127424216709628	0.920202874318341	0.970428672170789
PRH2	1.00278446375084	0.279788233956109	2.01718577830896	1.68793013377423	1.32388158356587	1.30661435172895	0.184719824293758	0.183523328194662	0.178959447767225	0.246165360421307	0.293888979989729
PRICKLE1	0.923529846415727	1.69683688546142	2.08275920071491	0.361244709670212	0.614869572179171	1.17982095753217	1.27421333039242	2.94866412292795	0.322037675141852	5.26032540413605	0.885066002240377
PRICKLE2	8.83865992791331	7.63931039775851	5.30972332226261	22.6695380646411	20.9812337643149	3.11802903172214	29.514502480308	9.50364429091982	25.3102798135457	11.393784393265	38.6847098302493
PRICKLE3	3.77616986126242	18.720823691406	2.63655676181177	6.19067534725985	2.26762503818114	2.75888320178858	18.7215713465431	30.6380215533379	46.0221211565987	34.5603420601398	6.98799068543332
PRICKLE4	1.21793168656342	5.20156888234928	2.99301124561461	0.779844581096465	0.410904257934512	1.84778392306937	6.20017562594712	13.920033624748	11.8576322851909	23.7415997588316	3.54081371713362
PRIM1	7.17969250610576	10.3582662528906	5.06934043260143	24.7184124228122	5.62141587077267	3.98115093701035	9.66141036256983	10.9188292807124	15.5710492254577	6.13677726647587	8.90706769568447
PRIM2	4.13666861284865	9.80230944205934	4.57105653081048	8.74692103493874	4.88320129280484	5.02445465906458	9.43318755139286	15.2382655682157	10.7407030666515	11.7610691174782	8.94515244854491
PRKAA1	38.8229760989418	46.231848517751	19.5597927433469	24.2820754261668	15.5712814073581	40.7885529486453	25.9629103701228	25.4416890269298	23.5968825155173	35.5574728216847	13.719821071719
PRKAB1	3.32521256656747	3.81924107677822	2.45959892024519	2.08035469769414	3.64595116848324	3.48443403017882	5.19900389189582	5.93463227569017	10.2880873228042	4.86462825623267	4.2143530300485
PRKAB2	0.826968766995606	0.135589026845579	0.60056119119318	0.228685608955997	0.681631209403196	0.386837641959208	0.438262135225664	0.373220018800259	0.235886219086232	0.462370101336129	0.223486663970656
PRKACA	3.33524865350519	90.2584434979596	7.47824607380692	9.34402346434717	16.6249869618635	4.84002687191911	129.95077447217	70.9024670088759	72.6641290363059	70.9162455486347	58.99853657946
PRKACB	33.4976492728793	37.4239177123394	22.8331367162303	58.9174175262937	27.1795999532882	9.91429508149296	33.2807209113198	27.3860318945394	46.5299141162759	23.030089731457	39.8086871687825
PRKAG1	98.3733588867635	203.884725618612	35.3915342575186	87.3194428335448	68.7630191327195	131.194456402964	204.492510991971	137.179972778381	272.425185423676	121.055522171121	272.695719517806
PRKAG2	11.7348066558765	5.18256790091242	3.42315413301211	6.41842448097585	0.4414024491284	2.89381293662315	2.08797525915027	12.4467041979636	11.1546445846149	12.7896687793764	1.49300003133126
