422-110515	208-10-22-14_S12	62-5-27-14_S7	115-041514	272-020415
DIP2A	34.3139430614638	5.42977654427708	7.64553156869567	32.287263243335	20.0608967867544
DIP2B	23.8840852968939	51.477997395463	51.6038797120703	50.3905113261992	20.4840154513332
DIP2C	5.69674472907928	13.1424715327229	32.7774897782785	32.5640213522523	24.031825603709
DIRAS1	4.05857888960808	15.2950544852207	45.6005571780538	88.3437195302531	22.6957705374075
DIRAS3	1.16330873585125	0.347968682750389	1.74124114408843	0.0482169266467359	6.35810076920486
DIRC2	3.43673247277034	7.83868569216477	6.4262061433825	9.51539287791971	4.98286377838618
DIS3	26.4952681429744	12.6084599571845	23.1233715292218	27.7781833255893	16.4298515716202
DIS3L	22.5394762290394	14.8151610461952	15.0106119002704	59.0188683395554	14.2581275189633
DIS3L2	11.4699650827476	7.34316820430224	5.94490470921884	11.3655718130426	10.1850120267616
DISC1	4.08906329959391	8.73161692372579	12.6144106730924	4.63850588317023	13.5269688611934
DISP1	5.22060140914321	1.82260989817121	2.3681668827515	16.7697571818318	5.41369600608549
DISP2	1.20949248512829	0.369472433808905	0.0987381884783574	0.643192176094521	1.12600568254651
DIXDC1	5.2343092187504	8.04381679248313	6.58834086115923	3.44929503982981	7.81281135413791
DKC1	87.1182135278511	39.7886512199928	68.1194246680822	94.677862641362	89.7177543495549
DKK2	1.54755846152318	6.26509971528751	0.205015299339847	0.628342964991575	2.97284721720421
DKK3	3.872724215548	0.533994637886134	0.779228769556245	0.953566495304403	2.67782964762805
DLAT	28.5108961216849	10.7740699385843	26.3028119737125	29.8874057480449	25.6068194401413
DLC1	9.14262689787064	7.59772605365168	15.7901992653989	69.6872391368541	14.6351597686475
DLD	76.2181794230783	30.1484190230482	56.3150928660793	140.687619765132	73.8860422364755
DLEC1	1.42444077114187	1.46653007358385	0.281304858000036	1.18080702152571	0.633330106334964
DLEU1	0	0	0	0	0
DLEU2	0	0	0	0	0
DLEU2L	0	0	0	0	0
DLG1	28.189718271657	18.3179368072462	36.517464144244	29.6168989458215	14.9983746192467
DLG2	0.404473594306497	0.343811930612539	0.059151664538619	0.345453568038829	0.102345520846581
DLG3	8.9899063134008	3.71104090204268	0.944378320311939	15.6470055938761	10.6083774568677
DLG4	6.87058027863155	4.29274585420512	1.86135164032474	2.60138144416762	8.10292534413891
DLG5	2.46490268070326	1.94631324674961	5.96289319796853	10.1911683898841	3.47492159739298
DLGAP1	0.494460923574934	4.13633591681229	1.81241925237015	0.256180768558444	7.95264528991499
DLGAP3	2.82428684363885	0.263552862605294	0.144488271353369	0.714690035014816	0.473919319550511
DLGAP4	22.1220442350989	2.47306614505137	1.70552159417108	19.5128602792548	30.6315893062785
DLGAP5	15.003928079334	22.3381379938791	8.93709925229349	11.2706910698708	12.1488065921888
DLK2	3.58564245334281	0.447704204021642	0.818153467420338	0.921013178556491	3.56526242353113
DLL1	28.6357325148048	2.26251261518572	2.82313905224653	2.61203330991699	9.85675532338247
DLL3	1.49091807808689	3.90062015168132	0.77520037483378	13.5950558834728	2.19050000361042
DLL4	17.361238561104	1.92843221312468	6.43890063078487	2.00040518991634	10.8382824573858
DLST	96.5607810936775	21.2614346902534	54.2438506798795	85.6619414380231	107.109333170117
DMAP1	97.5110142002121	8.61032641443267	13.7490317200778	64.6770614282766	73.529263522093
DMC1	4.23783979294481	0.984949248847609	0.0771401840710604	4.34191927033774	0.686764835500467
DMD	4.09207272328622	6.01337265790167	36.8039048236126	5.69788334057389	0.630103366453604
DMGDH	0.432711452639306	0.400916880713584	2.46916285256221	3.31798679894834	0.273726638895814
DMKN	1.91351381879303	0.480619687155833	1.42030093955814	102.727270216808	5.01476095319409
DMPK	16.4761574008686	1.69214466619247	0.289006528975239	10.0706106302082	18.9366075513729
DMRT2	0.508645760804914	0.285570649292658	0.311537390022729	0.0324344552502881	10.128062597503
DMTF1	19.5036467693587	10.2479585636221	10.5291989741977	7.93813263917461	9.26098159018764
DMWD	38.5971301585427	9.91322259899822	6.51188420046695	38.5845585867734	47.4793685811237
DMXL1	4.62790032348688	20.0871649015297	30.8157332225522	17.5703475249596	3.12722072088014
DMXL2	2.65817467210753	35.4053769409431	11.8886774830762	14.9409766133843	13.5505952206053
DNA2	8.63520710576595	13.7435513197717	4.18385682476338	3.13451628294407	6.43285689026692
DNAH1	15.5730679716763	3.21683736160118	1.04528993750065	5.97768141582906	5.34815525600933
DNAH10	0.484779617332166	0.642171446588389	0.284355606568094	0.159359781331133	0.793096972160517
DNAH11	0.238574830993559	0.188031344827984	0.33085379209074	0.286424687879888	0.0499593218737302
DNAH12	0.146992123009404	0.452712850749608	0.178637870774906	0.0749851437408825	0.12016518702205
DNAH14	0.0869841668221601	0.400818532084032	2.68319207646512	0.19665423734135	0.492222312047707
DNAH17	2.59908992930567	0.16443764858047	0.214415499546537	0.607692555077697	0.733541387763657
DNAH2	0.558914465729926	0.0290089273803103	0.217066506076548	0.0178199521399421	0.0543939588384067
DNAH5	0.242446413351876	0.0109103170013587	0.192537702011146	0	0.0167310423863804
DNAH6	0.294808208653166	0.23925663321409	0.0680811183158943	0.518391895481804	0.0678149667059316
DNAH7	0.119986346496961	0.601496655797804	0.110935362110321	0.160672778199898	0.0420377679479293
DNAH8	1.00693088796616	0.0250858923382984	0.0099142473862136	0.019411796900746	0.0770288166488173
DNAJA1	0.527271260495144	0	0	1.35099848909558	0.400252470438777
DNAJA2	81.55216636975	100.104185433369	145.898405066793	105.116165024073	77.6970781211921
DNAJA3	12.2288951762704	2.75629771305559	9.86952843929293	25.2916726350827	22.2476703593078
DNAJA4	35.50806375469	3.48506697357688	101.116885675767	325.587556713378	59.9757410852475
DNAJB1	160.432270665184	70.6763535688723	66.2373104447095	350.075193717305	228.621839995536
DNAJB11	90.6559111761664	82.322158141281	203.150781596353	108.886661207701	137.480145773334
DNAJB12	31.5915023458504	25.7500639817199	41.2848331288002	23.503864127084	72.8627600903316
DNAJB14	53.1840672272896	69.9192805391507	59.0349362270122	28.2377143261645	25.3893581422735
DNAJB2	0.110076325978522	0	0	0	0
DNAJB4	14.3818326212277	22.9141157514485	54.7535523143456	34.5661129699325	15.6862737738458
DNAJB5	23.3519658221939	3.12636403633426	6.8364908563902	16.5879272324285	16.4728307302236
DNAJB6	1.58115469240981	0.976650226288319	0.956929207599757	14.1199954771259	3.92811413147438
DNAJB9	72.1817962690037	17.7564482537547	19.6956248840313	92.3612023298817	105.120724494395
DNAJC1	10.9907783054294	18.5261245962347	16.918684013758	40.7045781524375	24.6557805684554
DNAJC10	0	0	0	0	0
DNAJC11	18.7311163319627	15.3499498643322	8.54662617006397	28.3756394744297	22.5549013291064
DNAJC12	0.675106077527763	10.117235431567	0.777117294986105	0.0621819073585107	1.42353922282901
DNAJC13	17.3480270438134	46.2596204019086	661.338854160466	52.094542922449	30.1725457422207
DNAJC14	69.9193695131613	33.1370301607268	47.0780983077632	100.409618487203	80.3332234392689
DNAJC15	33.8944342925573	6.46495847417451	21.0002433492019	47.3883130428345	21.0541144038606
DNAJC16	16.2358721030426	6.74799869457471	19.161952386613	13.7879487677392	10.7464295583107
DNAJC17	8.49317124291163	1.83521229103091	1.17540556245032	4.35400253361327	8.48313169522596
DNAJC18	7.15612442179428	3.0111590088005	7.79431799090818	7.68568374951192	4.42435990455257
DNAJC19	0	0	0	0.0578778773409817	0
DNAJC2	17.6436202065062	22.1216220604974	17.4240208148665	23.4356327776434	17.5052790665375
DNAJC21	18.0595126125223	15.071426589497	56.7233789548813	32.4542777545257	12.1093875420614
DNAJC24	21.9653981169138	12.0713737988276	14.2189018730941	10.182789130706	19.9855242925078
DNAJC25	9.9201766873343	24.3224672231854	20.9869785972582	25.4255579103177	11.180371794396
DNAJC27	10.8115107448051	5.56636643159294	5.14072651088127	9.38184298428759	5.36076565696533
DNAJC28	2.04378689509799	5.1343742863897	6.52908344340982	2.59116201097284	3.83297423527732
DNAJC3	40.4107356689426	62.1182253143996	90.2078079878821	76.6273759358573	56.4753553715059
DNAJC4	100.556709285095	1.23575001611894	0.658624952019957	45.2552384554349	34.4505119435063
DNAJC5	50.9633304887367	16.9541966299884	27.415568947587	60.203283291634	63.9609876195778
DNAJC6	0.362696951707603	0.673270311091575	8.60741940871909	5.74264280722094	0.330388614327867
DNAJC7	47.7799049990364	62.2454667704847	61.5065927565491	60.8292056766675	41.1477380353733
DNAJC8	77.051193132661	12.0395009662484	23.0406225261122	65.7542631969938	60.7544380301985
DNAJC9	106.419448854235	26.0491173400395	34.0839964791529	55.9742461621533	80.8199462789543
DNAL1	4.26247765419848	9.19494153068146	10.2177467984524	4.17789356063695	4.7619054630299
DNAL4	33.0865368230625	8.64617782558407	13.0986128887616	73.5874704504809	28.1018672495373
DNALI1	2.90189664486102	1.69605976694222	0.229904762596975	26.2457535102886	2.79464072965325
DNASE1	17.9873290344072	2.0745817730843	1.82727223384777	4.97026970223904	5.95615775040281
DNASE1L1	26.4135022074576	5.52818860210482	14.3979151452199	22.8602421960578	37.4037908669544
DNASE1L2	4.65838387179322	0.213140607251083	0.328172057048465	3.14650713814423	2.16100302306668
DNASE2	86.7872215387891	36.2438522686965	54.9266183693134	179.952896154036	240.896594314627
DNASE2B	0.680936009112631	0	0.187956712050018	1.12893991390788	0.839961899978073
DNHD1	12.2227223159147	1.74786411340316	0.730387659160011	2.64976563574333	4.10887695480361
DNLZ	47.2868693057141	3.25295033296314	5.17267438591034	60.5802873895382	40.6738416224465
DNM1	11.0829914394141	3.79821904525003	0.328737857078	0.606273596745479	15.2888112531836
DNM1L	32.5178260124963	23.5497575225574	44.7746372093735	65.0044206139343	30.5473308097069
DNM2	124.968950105374	13.9236889803782	11.1648288812772	104.516103805222	91.5567756800404
DNM3	1.6743148361836	2.10519111291387	1.1674477614239	0.88641743087304	0.459259914497324
DNMBP	11.325482206106	5.77477281128923	9.23600886192039	4.50108053391317	8.65160454908907
DNMT1	119.875148824226	28.9214322979326	29.5688578482912	67.0830553541087	74.3124207436922
DNMT3A	26.2927912423731	9.86820582251647	27.5042141493451	14.2903530712564	24.2237540074128
DNMT3B	2.6685112596048	2.16408359543996	1.81917624974853	4.97721141970026	2.02567123238902
DNPEP	52.7383620490247	15.3601313251331	2.16711668056773	129.522124601439	75.3346706194797
DNTTIP1	33.6242203479042	22.6553493811431	12.7654045993384	40.6758437246446	46.3589149651278
DNTTIP2	82.0415919550127	66.7176756860028	97.0321669076862	79.5363559119894	75.4883705897931
DOC2A	1.36336835144234	0	0.103814193777422	0.467660820836943	3.99699084877924
DOC2B	3.30072696732015	0.774331437964604	0	0.0882637629449971	2.02063484129341
DOCK1	5.4901204597563	11.6973103761745	28.4802956733958	10.4675306367582	20.4715567358538
DOCK10	37.0030893961932	18.7332638266261	14.3535288622385	9.5733028053694	37.127454472768
DOCK11	27.7213898599968	18.3139064634575	4.90071450867295	9.88722995105877	10.2150927944484
DOCK2	55.1869483262776	18.3571042782862	8.76727232996211	14.2467962267309	32.196609566809
DOCK3	1.47527438066476	0.661260990468517	0.446989119937605	0.400433692924851	0.406329295061181
DOCK4	3.7837490363299	10.3707338785055	9.45755547431328	2.27288659944199	11.5826604894055
DOCK5	1.30003994930262	3.74884126237174	5.60244422130239	1.47868199680694	4.80808559685601
DOCK6	11.5920431994854	2.70871144432386	4.42679328193309	10.8511864394786	18.8851640936268
DOCK7	3.87167618015166	17.4168793815318	16.6942672498699	46.5787911586144	7.35291169680051
DOCK8	71.425400792229	20.5195066147946	5.38121755187256	20.2915516654487	23.0419779900565
DOCK9	18.6736029364742	17.3184796369228	13.504889221273	11.9273706905633	8.70329115452259
DOHH	22.3303731157855	1.03736308864666	1.83029522558436	43.3462698681745	24.2217852820535
DOK1	71.3700761205335	3.16926729073007	3.39443675357086	9.64314544413998	73.7199971053373
DOK2	191.226595250539	7.11935371616325	6.41392199085243	50.8861068202739	88.5600540168437
DOK3	130.980542534856	3.43858899962056	0.8033964382875	28.7372474887925	59.4251269873984
DOK4	12.545456190724	5.07538930765926	28.6420050100003	44.2246559967974	29.5189922650364
DOK5	1.36003221355138	0.63339625897361	1.81063920620334	1.32179664573421	1.99360514194821
DOK6	0.387442953298166	0.576946989781097	1.03878578298391	0.0535292362873972	0.205876002697819
DOK7	3.0127885661293	0.0958665021862027	0.189437992858234	0.544007005855546	38.2904798750435
DOLK	30.404063019581	15.2485919417567	17.2895409759914	41.4155191353341	38.2023697341676
DOLPP1	28.0111320799874	6.43696789685305	7.01476011949517	26.7992062656074	20.4639238432528
DONSON	14.8964164615947	11.9442601444968	3.89950942344998	28.9137028187592	14.7209472892712
DOPEY1	6.86078714552329	5.19522912726258	5.60971222375995	5.99475391195269	4.76410655709564
DOPEY2	8.12224239939063	4.43701785259409	3.25992324295259	13.0954323249654	12.1728322258696
DOT1L	22.323815154456	7.19646030833884	2.46443794895908	12.6307999031096	15.9285799900801
DPAGT1	3.52837867204422	0.487740443068029	0.562293037545969	0.709064539139726	1.70443507951778
DPCD	0.428545597039362	0.593631200001259	2.52777229139319	0.11841598010012	0.108436552973758
DPEP2	34.4914493704172	2.92864332621492	0.299152347632676	4.77428975479635	12.8210815771252
DPF1	0.636828702351479	0.897902413372156	0	0.52790668343685	1.20854425634321
DPF2	4.20871915549677	0.737656604013549	0.974523106241129	2.43845578856308	2.09554385430003
DPF3	3.37674412209701	0.160206562385278	0.101450067111296	0.457010933986082	3.31309843734244
DPH1	6.87458561917311	0.573803938261994	2.31617740573453	12.2609879395333	6.40453391001258
DPH2	32.2054099263947	4.64599030917305	9.33340617423922	22.8886309438029	27.8300268736765
DPH3	15.5189760638775	8.6973156985105	15.2913123749668	41.6636204910278	16.6514616301984
DPH3P1	4.8767804112992	2.30124988931402	4.36123576500586	4.56996889396838	3.75562370010526
DPH5	0	0.188174415102223	0	0	0
DPM1	46.053967416482	27.7658556104474	31.2248102511241	87.8776089821127	54.4135692919879
DPM2	1.1128361471506	0	0	0.430499385718825	0.112634096959839
DPM3	82.1079833647488	17.219424447415	124.769051865261	230.585463326471	154.230751164952
DPP3	34.3013829082484	11.6195122347022	13.3894590946623	38.793930455825	30.0917553946477
DPP4	11.0130906191097	6.81820627342209	0.507020346338176	2.59800317012834	3.29065993919855
DPP7	414.468882003688	84.6066992792407	138.800393082395	262.581987283975	223.208993864829
DPP8	15.0662214798646	22.0919657649961	43.0857260831083	32.8561857562752	14.9729041739841
DPP9	55.4196377856994	16.7146768390147	14.3582801363483	80.1964015311011	45.9546328128674
DPT	94.4111682807792	39.3748034664199	0.491306834878629	1.8712733113974	35.7330371980413
DPY19L1	21.8362119099847	16.344352259361	16.3066324485845	34.2131801559171	26.0606075884825
DPY19L2	4.51063764800767	1.45383373170831	0.292061979213949	2.64077215734431	0.535005057268173
DPY19L2P2	0	0	0	0	0
DPY19L3	20.7613512372527	10.0251603478529	22.94418380146	27.9265465583356	29.0174748746913
DPY19L4	8.75367033815997	30.4500118405694	56.6242114754278	17.3789133116713	12.5220547503688
DPY30	36.9977698777316	25.5000908383869	36.5747117455137	54.5897668261555	59.9654137944881
DPYD	15.5770752417937	12.442283597307	4.63736531061988	5.13807777484068	16.8701513132666
DPYS	0.269557122688457	2.6884563488102	0	0	0.0818484999004924
DPYSL2	50.0864536106973	72.2505270635532	67.4534261540595	44.2417701094032	50.5668773487173
DPYSL3	55.8054597321111	25.8584879657788	3.52686371318867	2.28009508103837	61.3236181246394
DPYSL4	1.22019721464617	2.17159563179624	3.79788618326907	8.30125050398172	1.24565151138351
DQX1	1.60799075432318	0.384513823239333	0.140098571143429	0.216156154151013	0.626809175258362
DR1	116.926928925411	59.3828545362041	88.6189615915515	105.774677783515	91.9944511637725
DRAM1	21.0874613010764	13.1621834074175	5.87401206928678	25.5900268657771	37.9902117879682
DRAM2	78.2802419077442	52.9652534502863	40.7449887576169	33.4014299119347	30.6326109343942
DRAP1	101.243897300549	21.5984551392021	7.98441163092652	139.031125726641	139.907798007278
DRD4	2.52547002647648	0.103995764811747	0	0.488487589944493	0.447320626652361
DRG1	19.8617225989045	11.8688264296449	26.1876491420106	43.7096189191359	35.9576055596086
DRG2	15.961724438981	2.87399370372699	3.24391744209272	12.5202806422276	8.03428539881438
DRP2	0.144908655397656	0.327651005488126	0.0764247311641269	0.160164991286357	0.22000079145754
DSC2	8.4646766444871	10.79348204582	10.2138294854693	2.06166467345628	5.34910459523272
DSCC1	16.5069066778836	15.9611069013211	13.1664884414352	10.7962313024557	12.6070583285052
DSCR3	71.4163764107777	19.7010888547839	45.1623346352394	116.6771655166	81.3987852139418
DSE	36.9394977752125	58.3685679471022	6.47510862405219	21.6057549361324	52.2664444317399
DSEL	0.904286761105179	2.62194032207933	1.92333982450691	0.133493830846468	0.949739732794505
DSG2	4.84886086464292	2.38340085456859	74.4958053709852	38.4461254515957	19.3125347795376
DSN1	28.8392426636313	26.6099074460392	24.1143028348647	33.5974896387309	24.6543028294014
DSP	12.5556303048927	1.72868621876316	6.65990904213933	84.0273918910367	1.44978581846502
DST	3.58773175575421	76.0039023279997	111.832680445146	25.1278126677946	18.7470807713335
DSTN	17.0092545697167	105.328237716555	170.577530287175	105.17854780726	65.9546290493128
DSTYK	14.2108323781342	23.1474049296107	42.8980825939061	48.9860541864441	88.8340658305884
DTD1	18.9282108447126	13.9220135761402	18.1888137301964	46.9334363079996	34.0773516949141
DTHD1	1.21364716136038	2.79073594106815	0.343877685454618	1.30788731582877	1.65830675735066
DTL	13.5637964625237	14.3116097352191	3.70190442435741	19.7594470870448	13.4571125926486
DTNA	0.619966348322732	3.13931865674261	1.58868935224569	0.434180919785206	0.12982550681372
DTNB	0.709576103506797	1.53875314018644	0.538222605075157	0.830416237943493	1.45749747971624
DTNBP1	27.5888719992494	15.3933332989659	8.47441613162008	20.045681273286	24.8223764503777
DTWD1	10.6815041893894	4.56645838935964	3.5467065344875	3.87386965378333	6.87309116698872
DTWD2	5.89310398446127	4.26763902800574	20.9058438497239	7.6812685405808	3.70826688069058
DTX1	143.523347600108	0.0812160592226018	0.0395297672997575	0.173475639637119	12.8408678176462
DTX2	26.8493176630908	0.886232993343209	0.841625442044294	14.041140332006	48.9337660555739
DTX3	41.6008867871842	1.26894340985124	3.80988850598002	3.32083045577783	38.1290816394417
DTX3L	70.0676753380623	50.715147041711	39.5939996849647	78.5951191413133	100.599889129774
DTX4	19.5119548424627	3.29194855933214	1.69589267770088	1.25170779783526	20.9296970928186
DTYMK	49.5398474842194	14.5574768689923	9.23257766038537	58.1842868283544	180.119456330648
DUOX1	1.50935949254763	1.07434131189442	0.437176640785544	0.383701762610033	1.19158753259052
DUS1L	47.8027034126389	9.21788241837164	5.38419530822813	40.5306455386416	22.7196859963511
DUS3L	69.4073040804445	10.7777921217296	22.1652561413278	85.8552094137861	26.713477562862
DUS4L	0.351814457942425	0.085190902076552	0.067733096416903	0.62494447539727	0.381518466537916
DUSP1	487.98340623557	38.1059439129539	13.8642438614877	87.8511690235382	47.5195923860148
DUSP10	29.2623941177592	135.805555631707	3.01051586084114	15.3073831503865	46.898001139146
DUSP11	34.3304549278742	33.9081406121956	17.7624115701072	29.3841206930481	30.2447838332237
DUSP12	57.3168575998558	32.2009824923567	12.0439202582458	86.0902677824765	69.2875687079509
DUSP14	22.4506652673555	12.4977320391133	33.9338648573797	84.9785518079841	66.1473737853984
DUSP15	2.04637492807449	0.461141240970582	0.0748160980409302	23.2566401789631	27.8610978071151
DUSP16	11.9378782974388	3.63042439933702	13.7652788386289	27.9382256831881	9.40741581310001
DUSP18	8.51677769870207	2.13453538620857	4.01948104154716	6.48318959637489	7.67258924175271
DUSP19	2.72008189689695	7.73015312997044	7.66187035065952	4.40316004231477	2.86148087638704
DUSP2	183.553175121884	5.66194421284485	5.55100342955048	60.6151000089763	51.6823121041297
DUSP22	44.104687734024	13.9615853822038	11.3406644907024	24.2926404506362	22.643077535897
DUSP23	122.681558586554	139.193409296757	42.9100888356657	412.889672474097	243.984608359988
DUSP28	5.97845863392204	1.6021110697107	0.700674492906539	6.48551706158104	3.08153298004694
DUSP3	38.3867770613477	49.8537839256517	112.510026173473	266.955837261541	63.1884110253603
DUSP4	9.31276381933345	6.47213063146569	15.9435779746762	31.6711573399533	132.68961970965
DUSP5	50.2754055578821	9.09485144711492	3.19132616619772	10.0896775461295	589.010268002807
DUSP6	138.715888152129	31.8862794059172	184.388072955018	48.6442949212345	660.517105149887
DUSP7	60.1972367444033	15.271084475317	12.9126033229167	55.7043627278457	36.4973109455077
DUSP8	4.13256340061656	1.44114784066877	2.53658620902416	8.57498218396887	1.51980606277283
DUT	109.072431188469	19.0098732921119	28.9351538219931	48.6990317095726	72.2972921963919
DVL1	62.9155679518694	11.8020560458507	31.2767898974501	144.625235961035	73.4804306927346
DVL2	66.8484944788961	6.9499260501106	15.6609782449528	155.645909547995	60.5078469901952
DVL3	67.4284745007469	11.7195241115576	13.0895794927384	199.230280027204	67.6564423756448
DYM	9.6950677822963	8.52227341591504	29.1169092935117	12.9742726022741	6.36946882902378
DYNC1H1	44.4802568484825	75.5132588394112	94.8139563875708	109.665246139975	103.680514328538
DYNC1I1	0.67484195151934	0.589281133928077	1.22375251443475	10.768800655085	8.4781284397367
DYNC1I2	40.5872314847243	13.3460727867583	10.061060284808	66.5993291534304	45.9820473673217
DYNC1LI1	0.548238705787345	0.184956403098617	0.0988558740426939	0.378724131825971	0.312126669167611
DYNC1LI2	48.0437814520978	55.9126775657887	160.077290996338	121.232886336326	69.8090541849615
DYNC2H1	0.300221224700866	8.05638725948842	7.09049417522608	14.6834441290005	1.48133972613437
DYNC2LI1	3.5990647413405	23.0541696916116	16.7656377729994	19.1725739766003	4.79229476161859
DYNLL1	226.378054967765	68.6574778649999	124.349722402254	366.634092233065	564.832065733597
DYNLL2	150.584365817819	24.3990938557506	36.774435307019	310.102721447699	120.31906600159
DYNLRB1	71.7722148671703	63.8049078857824	44.6939242082095	168.042718267165	123.911971651152
DYNLT1	148.144223432992	26.6353416884909	21.6171423896723	193.226075636345	228.171022480322
DYNLT3	44.7339086977063	11.6721892235494	25.0497179342966	44.3361479027269	50.0717134773962
DYRK1A	67.8598610701802	47.5479724669491	54.4367759747463	82.1495469919442	44.8181710552392
DYRK1B	41.5685908356411	5.00297739341036	7.72313415919501	34.495708236295	16.606001451237
DYRK2	52.0659950054396	21.048222987843	40.7849644190522	13.2885521193334	27.2130522073002
DYRK3	6.19388713542837	69.0216969925586	4.2245858681584	31.1015781375987	18.4217665425043
DYRK4	1.43144898596136	1.74129409633085	0.34851669080261	0.59330828203691	1.90157668881886
DYSF	3.77771667364692	5.34766536029784	2.94628725810367	5.01573030214155	10.3283747307638
DZIP1	2.52513392452991	0.856035915675805	7.52798289588555	0.063431503846551	1.4753807550269
DZIP1L	1.31738495016556	3.70067151896485	2.8259441521184	4.61092773836899	6.37796308968741
DZIP3	12.2521762712294	28.9522077407897	15.2042265043736	12.3452110841239	12.1190247643694
E2F1	43.371970069528	7.7770017904113	4.5964338311781	102.438134214834	41.2755907588327
E2F2	30.2077945431022	13.0041712845447	1.03894476758014	8.57923775825372	6.27826788534794
E2F3	26.2631626270423	8.50209372889058	29.1199759037503	31.8179685226281	38.8937233671414
E2F4	199.521148777676	19.7466380856067	31.0140861592019	152.203538744375	150.132977178731
E2F5	41.1878658359154	1.44724186591103	21.9313074618038	2.45340132496978	12.0757038536835
E2F6	8.90955257832438	8.58294817274767	3.67358550070881	19.6767715762203	14.9649653397855
E2F7	5.19607191868489	11.0110410241146	1.5887143982038	6.77578543066808	4.96077442162794
E2F8	20.4643789141759	1.54308688287892	1.59689876521895	4.71360396691204	9.90354522214647
E4F1	0.56094179775071	0.859229885141061	0.199472315851132	0.679614414871047	0.556830854576314
EAF1	28.1981222807884	16.2482035237066	13.9053041227573	28.3811010249307	20.958488591509
EAF2	27.1231214292522	2.21237553704173	2.34388951173398	3.71636896610514	3.14793638433078
EAPP	56.5623217480831	68.7645882522633	55.0350205410962	42.3822511937366	52.2201287788322
EARS2	15.3506837620457	10.9552528751078	24.037314173283	21.3827644828943	20.5795517204511
EBAG9	22.8758453072038	12.3438586187741	46.5386839001711	21.7788479272396	12.146244566283
EBF1	9.66784725105017	7.19071883397337	2.96040886687312	0.342182583720261	2.45728742611702
EBF2	1.81147018770355	2.18926408940287	1.51214033930887	0.273025387833133	3.48237068393119
EBF3	25.8916190906231	3.55396237479448	0.364195219440343	0.322916205896331	7.1362908541289
EBF4	2.35561082701732	0.42982438772523	0.0458818832275475	0.227816335904465	1.49012333806547
EBNA1BP2	30.3676425699325	64.9113365855125	163.683160042386	88.2808703975364	47.5317935822797
EBP	73.5282701586914	23.961626581444	99.5752251429106	92.7817738055551	99.536263610701
EBPL	37.4857558036668	11.399781360346	41.2594384429622	36.8321382398663	45.8635675731961
ECD	15.4074081623786	24.8509893484484	47.3086537769294	18.7730378660214	30.5575682234833
ECE1	56.2081804530923	19.0870720836109	7.8892962731492	7.98099434404163	78.2999686369587
ECE2	2.54432656210604	0.934862856050733	1.45119632313693	3.63121630583022	3.62386847084518
ECH1	266.028740649684	33.8632392476772	56.4176167855663	297.581311436679	168.685707662162
ECHDC1	77.8289200327888	45.062044241481	14.5274782432907	76.0849831771736	48.3415398628299
ECHDC2	1.07806001755215	0	0.425800112292375	1.19156079975746	0.218228562859688
ECHDC3	9.28816828463653	2.77923062449802	2.62385650354432	5.74592308502694	21.5729260452012
ECHS1	98.1354459258638	49.9789959673759	32.6033546618907	159.350090498604	230.143809747315
ECM1	5.74708776276497	49.9233244785576	81.4704700701979	14.5050328502381	128.736349888669
ECM2	7.92344657709091	12.9072227531826	12.652971673326	2.68589524535493	6.8420020732648
ECSCR	59.8698932073345	28.5503337757893	3.53923915940922	7.99662640582903	76.249234213558
ECSIT	46.4878980581203	7.97142107982221	6.10693006379025	55.2759058093176	39.3479947038037
ECT2	12.8814595115378	47.9761134312118	18.6828390382673	29.0018421788073	20.6174400085732
ECT2L	0.561564374662753	1.02467716967216	0.149154312956145	0.338556675624761	0.135635954718563
EDA	1.56565267089861	1.61635889647765	0.577805959040429	0.426929702528649	0.844453055852608
EDA2R	0.927879517982185	7.55485720398928	33.9130167786979	0.344803347731708	2.8417074963365
EDARADD	7.98562975964553	14.0791422664848	27.884682170431	39.1512834206023	67.4892036991997
EDC3	34.2808461248583	5.70377539912478	2.99287641429256	36.5735258959632	29.3610775428773
EDC4	117.440235080116	17.1242243285346	14.7438113846944	59.8537730655029	73.169692522459
EDEM1	119.469684345763	13.9903774368831	18.3253128361341	60.0090506259037	90.2931740701527
EDEM2	28.9873379632871	37.6190205569473	23.819236982732	28.2407341314658	44.3262590257619
EDEM3	31.7562036839975	9.2447753061618	68.8899760745252	27.170165680579	31.5073228758936
EDF1	383.662535658264	178.889097936999	273.079788768636	612.42720516946	327.262613200245
EDIL3	2.48255838597909	9.37004665334705	3.31744874176943	1.33866398798994	8.7273128890439
EDN1	8.68593724355553	3.74539721605383	0.277542408539094	1.40383410137696	2.90280273637589
EDNRA	0.11062344255786	0	0	0.0229256527129863	0.125961652444264
EDNRB	17.8038549647489	269.501540363041	331.034085931671	448.574929741959	20.3441001105335
EEA1	13.7155577266262	27.3281661524158	59.2239619300934	33.7529772361576	24.5289774090794
EED	3.93100077127069	0.950611748223448	0.719540555047498	3.14628234749318	3.97870542895462
EEF1A1	8703.24385866924	156.411623925549	261.215563807964	3776.51655019494	5346.12861475618
EEF1B2	1572.19017900221	498.430612230693	182.796629576839	861.682103795933	903.810409979818
EEF1D	18.3075345561609	1.87419984568414	12.1653082679277	9.70678785174426	10.9527071901836
EEF1E1	32.382048100553	22.0474349265378	48.4698314066529	37.6723862451319	39.1065584644561
EEF2	2861.96111645653	499.861604792739	2119.68368625136	1822.82890703521	1410.69325513004
